random_id,credit_window,credit_window_label,first_term_label,me_bs_degree_status,me_bs_degree_status_clean,me_bs_degree_status_is_missing,me_degree_status_bucket,has_me_bs_degree,has_any_bachelor_degree,outcome_graduated_me,outcome_any_bachelor,outcome_status_known,cgpa_at_etm_to_any_campus,highest_cgpa_during_credit_window,peak_minus_etm,graduating_cgpa,cgpa_gap,dif_btw_max_and_min_term_gpa,warnings_per_term,low_gpa_term_rate_2_5,low_gpa_term_rate_3_0,grade_forgiveness_used,multi_repeat_flag,with_math_ap,sat_verb_grouping,1st_aleks_math_score_grouping,1st_math_course,1st_math_course_campus,etm_total_attempts_to_abc,etm_first_attempt_pass_count,etm_never_passed_count,etm_first_grade_dfw_count,terms_with_gpa,mean_term_gpa,median_term_gpa,std_term_gpa,min_term_gpa,max_term_gpa,first_term_gpa,last_term_gpa,n_summer_terms,n_regular_terms,low_gpa_terms_2_5,low_gpa_terms_3_0,gpa_trend_slope,first_two_regular_mean_gpa,summer_term_ratio,chem_110_outcome_after_1st_fa,edsgn_100_outcome_after_1st_fa,math_140_outcome_after_1st_fa,math_141_outcome_after_1st_fa,phys_211_outcome_after_1st_fa,chem_110_outcome_after_1st_ay,edsgn_100_outcome_after_1st_ay,math_140_outcome_after_1st_ay,math_141_outcome_after_1st_ay,phys_211_outcome_after_1st_ay,chem_110_outcome_after_2nd_ay,edsgn_100_outcome_after_2nd_ay,math_140_outcome_after_2nd_ay,math_141_outcome_after_2nd_ay,phys_211_outcome_after_2nd_ay,chem_110_outcome,edsgn_100_outcome,math_140_outcome,math_141_outcome,phys_211_outcome,chem_110__grade_code__1st_fa_or_sp,edsgn_100__grade_code__1st_fa_or_sp,math_140__grade_code__1st_fa_or_sp,math_141__grade_code__1st_fa_or_sp,phys_211__grade_code__1st_fa_or_sp,chem_110_attempts_to_abc,chem_110_pass_by_first_attempt,chem_110_ever_passed,chem_110_first_grade_dfw,chem_110_total_attempts,chem_110_outcome_label,edsgn_100_attempts_to_abc,edsgn_100_pass_by_first_attempt,edsgn_100_ever_passed,edsgn_100_first_grade_dfw,edsgn_100_total_attempts,edsgn_100_outcome_label,math_140_attempts_to_abc,math_140_pass_by_first_attempt,math_140_ever_passed,math_140_first_grade_dfw,math_140_total_attempts,math_140_outcome_label,math_141_attempts_to_abc,math_141_pass_by_first_attempt,math_141_ever_passed,math_141_first_grade_dfw,math_141_total_attempts,math_141_outcome_label,phys_211_attempts_to_abc,phys_211_pass_by_first_attempt,phys_211_ever_passed,phys_211_first_grade_dfw,phys_211_total_attempts,phys_211_outcome_label
S-00113,40-59,40-59,Spring 2021,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.76,3.76,0.0,3.78,0.02,0.3599999999999999,0.0,0.0,0.0,0,0,Yes,<590,90-100,MATH 141,UP,4.0,4,1,0,14,2.9885714285714284,3.165,0.9239701722030204,1.03,4.0,3.93,2.65,4,10,2,6,-0.1504175824175824,3.925,0.2857142857142857,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,Pass on 1st attempt,Pass on 1st attempt,B+,Not Enrolled,Not Enrolled,A,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00112,29-55,29-55,Fall 2019,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.67,3.71,0.04,3.74,0.0700000000000002,0.7000000000000002,0.0,0.0,0.0,0,0,No,640-690,90-100,MATH 140H,UP,5.0,5,0,0,9,3.4366666666666665,3.5,0.366537856162225,3.0,3.9,3.22,3.8,1,8,0,0,0.0660869565217391,3.145,0.1111111111111111,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,B+,A,A,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00111,29-55,29-55,Fall 2018,,,1,missing_or_blank,0,0,0,0,0,3.74,3.74,0.0,,,1.6800000000000002,0.0,0.2222222222222222,0.4444444444444444,0,0,No,590-640,83-89,MATH 140,UP,5.0,5,0,0,12,3.8441666666666663,3.965,0.404372877728495,2.57,4.0,3.93,2.57,4,8,0,1,-0.0502447552447552,3.93,0.3333333333333333,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,A,Not Enrolled,A-,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00110,40-59,40-59,Fall 2017,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.71,3.71,0.0,3.75,0.04,0.6200000000000001,0.0,0.0,0.0,0,0,No,<590,61-75,MATH 140,UP,5.0,5,0,0,10,3.934,4.0,0.1210325943243758,3.69,4.0,3.69,4.0,2,8,0,0,0.0219090909090909,3.805,0.2,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,A,A,B-,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00109,40-59,40-59,Fall 2020,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.59,3.59,0.0,3.6,0.0100000000000002,0.48,0.0,0.0,0.0,0,0,No,≥690,83-89,MATH 140,UP,5.0,5,0,0,14,3.746428571428571,3.705,0.2126972258636907,3.3,4.0,3.64,3.8,4,10,0,0,0.0111428571428571,3.675,0.2857142857142857,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,C+,Not Enrolled,A,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00108,29-55,29-55,Fall 2020,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.74,3.74,0.0,3.73,-0.0100000000000002,0.5299999999999998,0.0,0.0,0.0,0,0,Yes,<590,90-100,MATH 141,UP,4.0,4,1,0,14,2.8507142857142855,2.905,0.5274972006592041,1.67,3.59,3.27,3.59,4,10,3,8,-0.0380879120879121,3.34,0.2857142857142857,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,Pass on 1st attempt,Pass on 1st attempt,SAT,A,Not Enrolled,A-,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00107,40-59,40-59,Fall 2020,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.24,3.24,0.0,3.31,0.0699999999999998,1.02,0.0,0.0,0.2,0,0,No,,83-89,MATH 140,UP,5.0,5,0,0,11,3.2781818181818183,3.31,0.3162852567483403,2.86,3.8,3.31,3.8,2,9,0,3,0.0371839671120246,3.1,0.1818181818181818,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,B,Not Enrolled,C,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00106,29-55,29-55,Fall 2021,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.65,3.65,0.0,3.81,0.1600000000000001,0.48,0.0,0.0,0.0,0,0,No,≥690,90-100,MATH 140,UP,5.0,5,0,0,13,3.31,3.33,0.336204302966713,2.74,4.0,3.4,3.42,4,9,0,1,0.0284615384615384,3.2649999999999997,0.3076923076923077,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,B+,Not Enrolled,B+,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00105,29-55,29-55,Fall 2020,,,1,missing_or_blank,0,0,0,0,0,3.83,3.83,0.0,,,1.0699999999999998,0.0,0.0,0.125,0,0,No,590-640,N/A (101),MATH 140,GA,5.0,5,0,0,8,3.74375,3.765,0.1925718789736148,3.47,4.0,3.79,3.87,0,8,0,0,0.0022826086956521,3.895,0.0,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,A,A,A,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00104,40-59,40-59,Summer 2016,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.75,3.75,0.0,3.83,0.08,0.3799999999999999,0.0,0.0,0.0,0,0,No,,83-89,MATH 140,UP,5.0,5,0,0,11,3.3445454545454543,3.39,0.2995451096701009,2.82,3.84,3.49,3.84,1,10,0,2,0.014656108597285,3.4400000000000004,0.0909090909090909,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,B-,A,A,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00103,40-59,40-59,Fall 2020,,,1,missing_or_blank,0,0,0,0,0,3.68,3.68,0.0,,,1.27,0.0,0.0,0.0909090909090909,0,0,Yes,640-690,83-89,MATH 230,BW,2.0,2,3,0,9,3.804444444444445,3.87,0.1820103782144792,3.52,4.0,3.67,4.0,1,8,0,0,0.0410869565217391,3.65,0.1111111111111111,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,Never enrolled,Never enrolled,A,Not Enrolled,Not Enrolled,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,,0,0,0,0,Never enrolled,,0,0,0,0,Never enrolled
S-00102,29-55,29-55,Fall 2016,,,1,missing_or_blank,0,0,0,0,0,3.41,3.41,0.0,,,1.0,0.0,0.0,0.0,0,0,Yes,,N/A (101),MATH 141,UP,3.0,3,2,0,11,3.246363636363637,3.48,0.5457338678746763,2.0,3.9,3.6,3.9,3,8,1,3,-0.0395454545454545,3.4000000000000004,0.2727272727272727,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,Pass on 1st attempt,Never enrolled,B,A,Not Enrolled,B+,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled
S-00101,40-59,40-59,Fall 2019,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.39,3.39,0.0,3.57,0.1799999999999997,0.48,0.0,0.0,0.0,0,0,No,<590,61-75,MATH 140,AL,5.0,5,0,0,13,2.8461538461538463,2.53,0.707961139017513,2.0,4.0,2.5,4.0,3,10,5,8,0.0369371727748691,2.8,0.2307692307692307,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,B,Not Enrolled,B,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00100,29-55,29-55,Fall 2019,,,1,missing_or_blank,0,0,0,0,0,3.73,3.73,0.0,,,0.7799999999999998,0.0,0.0,0.0,0,0,Yes,≥690,N/A (101),MATH 251,UP,3.0,3,2,0,13,3.6061538461538465,3.64,0.3540606930442497,2.73,4.0,3.78,3.94,1,12,0,1,-0.0006789250353606,3.5549999999999997,0.0769230769230769,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,Never enrolled,Pass on 1st attempt,A,A,Not Enrolled,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,,0,0,0,0,Never enrolled,1.0,1,1,0,1,Pass on 1st attempt
S-00099,29-55,29-55,Fall 2017,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,4.0,4.0,0.0,3.96,-0.04,0.1899999999999999,0.0,0.0,0.0,0,0,No,≥690,90-100,MATH 251,UP,2.0,2,3,0,11,3.091818181818182,3.11,0.4415386320995748,2.13,3.72,2.86,3.07,3,8,1,4,0.02054698457223,2.99,0.2727272727272727,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,Never enrolled,Pass on 1st attempt,Never enrolled,Never enrolled,Pass on 1st attempt,Not Enrolled,A,Not Enrolled,Not Enrolled,A,,0,0,0,0,Never enrolled,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,,0,0,0,0,Never enrolled,1.0,1,1,0,1,Pass on 1st attempt
S-00098,29-55,29-55,Fall 2020,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.53,3.61,0.08,3.74,0.2100000000000004,0.5299999999999998,0.0,0.0,0.0,0,0,No,<590,61-75,MATH 140,UP,5.0,5,0,0,11,3.0545454545454547,3.17,0.6070809441312358,1.6,3.89,3.5,3.89,1,10,1,4,-0.0008226600985221,3.415,0.0909090909090909,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,A-,Not Enrolled,A-,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00097,40-59,40-59,Fall 2018,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.88,3.88,0.0,3.93,0.0500000000000002,0.2799999999999998,0.0,0.0,0.0,0,0,Yes,≥690,90-100,MATH 251,UP,1.0,1,4,0,9,3.1277777777777778,3.33,0.3951827987709542,2.28,3.54,2.92,3.49,1,8,1,3,-0.0050333333333333,3.125,0.1111111111111111,Never Enrolled,Never Enrolled,Never Enrolled,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,Never enrolled,Pass on 1st attempt,Never enrolled,Never enrolled,Never enrolled,Not Enrolled,Not Enrolled,Not Enrolled,Not Enrolled,Not Enrolled,,0,0,0,0,Never enrolled,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,,0,0,0,0,Never enrolled,,0,0,0,0,Never enrolled
S-00096,29-55,29-55,Summer 2020,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.97,3.98,0.0099999999999997,3.92,-0.0500000000000002,0.3199999999999998,0.0,0.0,0.0,0,0,No,≥690,83-89,MATH 140E,UP,4.0,4,1,0,12,3.158333333333333,3.095,0.5929407962678802,2.4,4.0,4.0,3.53,1,11,3,5,-0.0544225074037512,4.0,0.0833333333333333,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never enrolled,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Not Enrolled,A,A,Not Enrolled,A,,0,0,0,0,Never enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00095,29-55,29-55,Summer 2020,,,1,missing_or_blank,0,0,0,0,0,3.67,3.69,0.02,,,0.3500000000000001,0.0,0.0,0.0,0,0,No,640-690,N/A (101),MATH 140,UP,5.0,5,0,0,10,3.618,3.625,0.3491513520905607,2.88,4.0,3.35,4.0,0,10,0,1,0.0673424657534246,3.115,0.0,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,A-,Not Enrolled,B,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00094,40-59,40-59,Fall 2016,ME_BS with Another Bach. Degree,ME_BS WITH ANOTHER BACH. DEGREE,0,me_bs_plus_other_bach,1,1,1,1,1,3.23,3.28,0.0499999999999998,3.35,0.1200000000000001,1.4500000000000002,0.0,0.0,0.2727272727272727,0,1,Yes,590-640,76-82,MATH 251,UP,2.0,2,3,0,10,3.628,3.635,0.3387165317620161,2.9,4.0,3.63,4.0,2,8,0,1,0.0326273726273726,3.55,0.2,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,Never enrolled,Never enrolled,B,Not Enrolled,Not Enrolled,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,,0,0,0,0,Never enrolled,,0,0,0,0,Never enrolled
S-00093,29-55,29-55,Fall 2020,,,1,missing_or_blank,0,0,0,0,0,3.6,3.6,0.0,,,1.98,0.0,0.1666666666666666,0.3333333333333333,1,1,No,590-640,N/A (101),MATH 140E,UP,8.0,3,0,0,8,3.93,4.0,0.1190438094628551,3.68,4.0,4.0,4.0,0,8,0,0,-0.002391304347826,3.97,0.0,Only 1 Attempt=DFW,1st Attempt=ABC,Only 1 Attempt=DFW,Never Enrolled,Never Enrolled,"2 Attempts (1st=DFW, 2nd=ABC)",1st Attempt=ABC,2 Attempts (Both=DFW),Never Enrolled,Never Enrolled,"2 Attempts (1st=DFW, 2nd=ABC)",1st Attempt=ABC,"≥3 Attempts (1st/2nd=DFW, Highest=ABC)",1st Attempt=ABC,1st Attempt=ABC,Pass on 2nd attempt,Pass on 1st attempt,Pass on 3rd attempt,Pass on 1st attempt,Pass on 1st attempt,D,Not Enrolled,LD,Not Enrolled,Not Enrolled,2.0,0,1,0,2,Pass on 2nd attempt,1.0,1,1,0,1,Pass on 1st attempt,3.0,0,1,0,3,Pass on 3rd attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00092,29-55,29-55,Summer 2017,,,1,missing_or_blank,0,0,0,0,0,3.36,3.36,0.0,,,0.81,0.0,0.0,0.1,0,0,Yes,640-690,N/A (101),MATH 141,UP,4.0,4,1,0,10,3.342,3.49,0.3571429841269616,2.74,3.7,3.65,3.7,0,10,0,2,-0.0067945205479451,3.665,0.0,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,Pass on 1st attempt,Pass on 1st attempt,B,A,Not Enrolled,B,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00091,40-59,40-59,Summer 2019,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.84,3.84,0.0,3.8,-0.04,1.14,0.0,0.0,0.0833333333333333,0,0,No,590-640,61-75,MATH 41,UP,6.0,4,0,0,12,3.330833333333333,3.38,0.4866856056920923,2.55,3.94,3.92,3.75,2,10,0,3,-0.0276203208556149,3.93,0.1666666666666666,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Only 1 Attempt=DFW,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,"2 Attempts (1st=DFW, 2nd=ABC)",1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 2nd attempt,Pass on 1st attempt,Pass on 1st attempt,Not Enrolled,A,Not Enrolled,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,2.0,0,1,0,2,Pass on 2nd attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
